customer_id,age,tenure_months,monthly_recharge,data_usage_gb,num_complaints,plan_type,region,avg_call_drops,churned
3208,45,26,762.36,30.55,0,prepaid,north,2,0
3209,51,65,164.03,27.34,4,prepaid,east,7,0
3210,49,38,579.32,35.28,5,prepaid,east,10,1
3211,49,10,309.29,38.77,7,prepaid,west,12,1
3212,53,11,462.9,4.34,1,postpaid,north,5,1
3213,34,12,357.54,48.22,6,prepaid,west,5,1
3214,46,35,958.28,26.65,1,prepaid,west,7,0
3215,65,31,361.84,46.54,1,prepaid,south,8,0
3216,44,52,451.7,50.93,4,prepaid,south,8,0
3217,31,44,873.35,56.4,7,prepaid,north,0,0
3218,49,44,223.16,54.0,3,prepaid,north,3,0
3219,48,5,416.67,13.39,2,postpaid,south,1,0
3220,43,65,356.28,13.92,3,postpaid,west,7,0
3221,37,36,115.79,52.14,7,prepaid,west,2,1
3222,41,14,668.21,10.61,5,prepaid,north,5,1
3223,23,73,639.76,49.6,0,prepaid,west,14,0
3224,62,30,672.36,11.02,6,postpaid,south,13,1
3225,51,28,442.18,53.66,5,prepaid,west,8,1
3226,34,71,938.12,2.87,4,prepaid,north,13,0
3227,49,70,837.32,51.27,6,prepaid,north,10,0
3228,38,57,298.17,31.0,5,postpaid,west,11,0
3229,56,29,655.0,18.47,7,prepaid,south,8,1
3230,48,64,724.0,8.8,7,prepaid,north,11,1
3231,42,73,980.05,29.14,4,postpaid,east,0,0
3232,18,79,612.2,10.84,4,prepaid,north,13,0
3233,67,2,996.67,5.76,0,prepaid,north,7,0
3234,38,52,262.2,55.71,1,prepaid,north,12,0
3235,52,3,853.29,57.32,4,postpaid,north,4,1
3236,22,34,610.73,23.31,0,postpaid,west,12,0
3237,30,58,501.48,49.02,7,prepaid,south,14,1
3238,31,1,598.5,29.06,1,prepaid,north,4,1
3239,56,47,841.23,8.67,6,postpaid,south,2,1
3240,53,55,507.22,12.13,1,prepaid,west,9,0
3241,51,34,701.83,43.2,7,prepaid,north,9,1
3242,20,63,577.82,50.16,3,prepaid,south,12,0
3243,64,18,421.14,15.3,6,postpaid,south,6,1
3244,62,53,783.01,54.54,3,prepaid,south,3,0
3245,31,46,128.36,26.81,4,prepaid,north,12,1
3246,31,81,879.22,33.77,4,postpaid,north,3,0
3247,25,56,884.01,18.57,2,prepaid,east,10,1
3248,25,33,230.78,29.97,5,postpaid,north,3,1
3249,58,77,793.32,22.26,7,prepaid,east,11,0
3250,63,3,137.95,35.76,0,prepaid,north,10,1
3251,54,51,658.55,18.51,5,prepaid,north,8,1
3252,31,62,712.75,17.61,5,postpaid,east,8,1
3253,47,79,873.78,58.02,1,prepaid,north,4,0
3254,62,6,153.59,55.31,6,prepaid,south,4,1
3255,55,50,660.38,35.66,3,postpaid,east,7,0
3256,68,5,809.59,50.06,4,postpaid,west,12,1
3257,53,43,276.3,15.78,5,postpaid,south,5,1
3258,64,32,405.48,20.4,5,postpaid,south,1,1
3259,56,47,121.63,56.24,5,prepaid,south,11,0
3260,64,75,186.27,3.29,4,prepaid,east,2,1
3261,41,63,126.4,46.47,1,postpaid,north,4,0
3262,28,62,911.37,52.98,6,prepaid,west,0,0
3263,22,42,640.94,24.24,3,prepaid,east,6,0
3264,49,2,137.0,38.67,7,prepaid,north,6,1
3265,61,19,515.69,43.31,3,prepaid,south,0,0
3266,20,0,651.27,14.43,6,prepaid,east,4,1
3267,26,50,981.45,23.97,3,postpaid,west,7,0
3268,21,11,584.41,53.17,0,postpaid,south,10,1
3269,25,60,819.31,21.8,6,prepaid,south,7,1
3270,45,74,333.2,43.98,5,postpaid,north,5,0
3271,42,70,140.27,58.86,3,prepaid,west,3,0
3272,52,69,222.95,24.84,2,prepaid,east,10,0
3273,48,23,472.32,56.11,1,postpaid,west,9,0
3274,67,48,484.87,43.88,7,prepaid,north,3,0
3275,21,43,754.48,15.27,5,prepaid,south,14,1
3276,60,13,199.69,40.69,0,postpaid,west,8,0
3277,34,36,374.19,16.25,1,prepaid,west,14,1
3278,33,71,241.48,18.93,2,prepaid,south,3,0
3279,55,7,388.77,21.79,5,prepaid,south,1,1
3280,46,77,701.73,44.38,4,prepaid,north,3,0
3281,28,8,340.84,14.69,5,postpaid,west,8,1
3282,36,1,670.3,44.7,6,prepaid,west,5,1
3283,51,60,565.17,52.32,1,postpaid,east,14,0
3284,19,55,420.46,9.8,4,prepaid,south,10,1
3285,26,40,475.59,27.71,3,postpaid,north,14,1
3286,38,57,881.56,1.85,1,postpaid,north,5,0
3287,48,63,637.97,16.27,3,prepaid,west,12,0
3288,22,65,388.65,19.21,5,prepaid,north,9,0
3289,29,7,689.13,8.98,3,prepaid,west,6,1
3290,48,76,310.67,32.35,7,postpaid,north,2,0
3291,68,50,608.04,12.85,6,prepaid,west,1,0
3292,27,25,517.31,4.13,7,prepaid,south,6,1
3293,46,66,821.13,9.55,6,postpaid,south,0,0
3294,38,80,757.8,51.94,7,prepaid,east,8,0
3295,18,75,284.0,40.23,6,postpaid,east,0,0
3296,54,49,109.9,32.45,1,postpaid,west,3,0
3297,47,83,997.93,35.21,5,prepaid,north,5,1
3298,54,78,141.6,1.74,7,postpaid,north,5,1
3299,39,21,384.79,44.77,4,prepaid,south,7,1
3300,55,4,865.44,28.06,4,postpaid,west,13,1
3301,20,22,951.12,4.08,1,postpaid,south,1,1
3302,28,29,314.15,31.11,6,postpaid,south,2,0
3303,49,34,340.66,18.67,6,prepaid,west,4,1
3304,60,32,762.75,38.72,0,prepaid,south,2,0
3305,68,18,476.4,11.59,5,postpaid,west,4,1
3306,39,82,649.67,22.98,0,postpaid,west,12,0
3307,20,5,535.93,36.19,1,prepaid,east,10,0
3308,24,47,397.63,41.88,1,prepaid,east,13,0
3309,58,11,445.86,42.9,5,prepaid,east,7,1
3310,46,11,389.87,53.97,5,prepaid,west,4,0
3311,20,16,270.44,49.48,5,postpaid,east,7,1
3312,57,38,461.09,43.01,1,postpaid,south,13,1
3313,24,46,557.62,47.03,1,prepaid,east,5,0
3314,36,69,744.01,5.35,0,prepaid,west,6,0
3315,38,14,182.14,26.21,5,prepaid,north,9,1
3316,55,33,812.12,36.16,1,prepaid,north,13,0
3317,50,23,475.56,57.15,7,postpaid,north,8,1
3318,19,45,589.8,30.21,5,prepaid,south,0,0
3319,24,32,640.64,1.16,7,postpaid,east,1,1
3320,43,31,903.24,7.71,7,postpaid,south,11,1
3321,30,54,467.88,44.33,5,prepaid,west,1,0
3322,41,46,550.09,8.71,2,prepaid,east,4,0
3323,24,41,669.72,38.25,3,postpaid,north,10,1
3324,66,41,852.26,41.11,5,postpaid,south,5,0
3325,53,60,960.71,39.78,2,prepaid,north,13,0
3326,64,48,861.53,35.76,5,prepaid,north,6,0
3327,61,37,528.8,39.81,0,prepaid,south,12,0
3328,37,77,375.24,8.4,1,prepaid,north,4,0
3329,45,66,402.56,12.76,4,postpaid,north,0,0
3330,31,9,589.91,1.57,6,postpaid,south,13,1
3331,68,19,638.77,53.0,2,prepaid,west,13,1
3332,61,23,227.59,47.68,4,prepaid,west,14,1
3333,21,5,357.89,42.54,6,prepaid,south,4,1
3334,38,81,256.59,28.15,5,prepaid,north,7,0
3335,53,55,312.87,57.6,7,prepaid,east,10,0
3336,54,75,993.22,37.3,3,prepaid,north,10,0
3337,40,70,408.4,59.16,4,postpaid,east,6,1
3338,66,83,728.24,31.81,2,postpaid,east,7,0
3339,43,83,743.2,31.85,3,postpaid,west,13,0
3340,22,11,422.31,6.66,6,prepaid,north,4,1
3341,19,64,180.02,44.28,6,prepaid,south,0,0
3342,68,68,423.98,46.37,7,postpaid,south,14,1
3343,47,21,434.45,20.73,2,prepaid,south,6,1
3344,67,14,631.53,24.16,0,prepaid,east,9,0
3345,65,19,565.91,43.86,7,postpaid,west,14,1
3346,46,45,473.51,59.96,5,prepaid,north,13,1
3347,43,48,778.45,44.63,2,prepaid,east,9,0
3348,67,73,443.17,38.0,1,postpaid,north,1,0
3349,30,60,478.07,38.04,5,postpaid,east,11,0
3350,56,61,464.93,31.3,2,postpaid,north,0,0
3351,28,25,669.81,26.42,6,postpaid,west,8,1
3352,34,32,911.83,34.19,2,postpaid,west,9,1
3353,64,78,451.28,27.01,3,postpaid,south,2,0
3354,65,24,716.82,40.18,4,prepaid,north,3,0
3355,40,77,99.91,25.64,5,prepaid,north,13,1
3356,39,59,144.89,5.84,2,prepaid,west,6,1
3357,49,79,915.82,10.99,7,postpaid,east,4,1
3358,57,22,201.73,29.2,5,prepaid,south,6,0
3359,18,42,356.29,51.42,6,prepaid,east,3,1
3360,24,14,229.51,17.36,6,postpaid,south,6,1
3361,61,46,435.22,19.35,5,prepaid,north,12,1
3362,28,40,751.94,6.3,2,postpaid,north,7,1
3363,39,14,464.76,11.91,7,postpaid,north,3,1
3364,66,75,340.57,3.44,3,postpaid,north,9,1
3365,28,80,987.5,19.68,7,postpaid,east,10,0
3366,64,42,179.51,49.7,0,prepaid,south,4,0
3367,46,5,307.47,12.61,5,postpaid,east,7,1
3368,41,0,201.6,33.64,1,prepaid,north,14,0
3369,59,37,236.49,58.96,6,prepaid,north,1,0
3370,49,10,429.74,31.64,5,prepaid,east,12,1
3371,29,30,107.32,12.17,0,prepaid,east,14,1
3372,37,5,592.92,20.15,3,prepaid,north,0,0
3373,61,49,182.42,47.61,7,postpaid,north,4,1
3374,68,65,694.08,30.53,3,prepaid,north,1,0
3375,61,16,684.65,29.19,0,prepaid,north,5,0
3376,30,59,390.16,42.63,1,prepaid,east,8,0
3377,42,17,347.78,17.41,4,prepaid,west,10,1
3378,51,0,150.18,9.63,4,postpaid,south,8,1
3379,25,60,589.59,45.38,0,prepaid,north,0,0
3380,56,41,708.35,31.82,4,postpaid,north,12,0
3381,23,29,234.5,51.13,3,prepaid,west,3,0
3382,46,55,500.43,49.93,5,prepaid,east,9,1
3383,24,38,313.64,57.03,3,postpaid,north,10,0
3384,22,64,447.0,53.97,7,prepaid,north,13,1
3385,55,44,253.62,5.52,1,postpaid,west,7,0
3386,36,53,994.11,42.82,7,prepaid,south,11,0
3387,40,53,682.44,20.31,0,prepaid,north,2,0
3388,59,62,359.65,22.52,3,prepaid,south,0,0
3389,27,6,202.16,53.22,7,prepaid,north,14,1
3390,42,42,789.15,10.27,6,prepaid,north,12,1
3391,21,35,437.69,2.83,5,postpaid,west,3,1
3392,37,25,894.22,20.47,3,prepaid,north,3,0
3393,48,29,443.95,16.17,4,prepaid,west,14,0
3394,28,13,396.63,19.09,2,prepaid,west,9,0
3395,53,59,507.92,45.89,1,prepaid,north,10,0
3396,58,60,685.55,22.02,6,postpaid,north,13,1
3397,25,19,768.71,13.13,7,prepaid,west,7,1
3398,26,11,280.05,4.7,1,prepaid,south,7,1
3399,54,20,492.9,18.96,2,prepaid,north,7,1
3400,21,78,886.42,29.54,3,postpaid,west,1,0
3401,23,65,288.03,54.26,4,prepaid,south,4,0
3402,34,54,726.06,35.37,6,prepaid,south,1,0
3403,53,41,646.12,57.0,6,prepaid,east,12,0
3404,37,68,606.9,2.87,5,postpaid,east,13,1
3405,36,61,548.16,51.25,3,postpaid,east,14,1
3406,52,36,457.06,5.11,5,prepaid,north,6,1
3407,31,22,396.82,46.51,6,prepaid,north,6,0
3408,55,14,414.23,49.69,2,prepaid,west,10,0
3409,28,22,252.03,31.43,5,postpaid,east,0,1
3410,45,22,320.26,34.33,5,prepaid,west,6,1
3411,35,11,743.72,46.41,4,prepaid,west,3,0
3412,25,56,303.11,54.63,5,prepaid,north,2,0
3413,58,61,499.81,29.58,6,postpaid,north,6,1
3414,61,7,633.17,10.21,1,prepaid,east,9,1
3415,67,80,899.17,48.49,2,postpaid,west,12,0
3416,55,5,314.39,15.39,3,postpaid,east,1,1
3417,35,45,171.67,38.15,6,postpaid,south,6,1
3418,41,6,299.57,16.13,2,prepaid,north,2,1
3419,46,25,734.38,50.67,7,prepaid,south,13,1
3420,43,57,113.23,3.48,7,prepaid,north,11,1
3421,50,35,634.49,5.45,6,prepaid,north,1,1
3422,21,71,431.48,12.75,5,prepaid,north,1,0
3423,43,33,729.05,36.86,4,prepaid,west,4,0
3424,44,61,799.37,55.75,1,prepaid,east,5,0
3425,35,63,451.03,52.1,7,postpaid,east,1,1
3426,66,69,818.55,7.88,7,prepaid,west,3,0
3427,58,56,223.66,52.07,1,postpaid,west,4,0
3428,21,78,426.21,23.56,6,prepaid,south,6,0
3429,25,50,978.28,42.54,3,prepaid,east,3,0
3430,57,36,425.65,43.69,5,prepaid,south,0,0
3431,48,26,213.44,41.57,5,postpaid,south,0,0
3432,32,65,927.28,53.29,6,prepaid,west,10,0
3433,47,46,769.31,22.6,0,postpaid,west,14,1
3434,52,76,274.68,3.46,4,postpaid,south,7,1
3435,46,46,812.44,37.97,5,postpaid,west,14,1
3436,57,28,968.61,20.03,7,postpaid,west,0,0
3437,55,15,613.19,27.24,2,prepaid,south,10,1
3438,53,59,338.77,35.73,6,prepaid,west,3,0
3439,19,19,266.99,2.91,4,postpaid,west,7,1
3440,57,66,556.82,31.94,6,prepaid,south,10,0
3441,35,9,376.82,35.28,3,postpaid,east,13,1
3442,29,28,535.2,33.81,5,prepaid,east,1,1
3443,63,56,384.56,56.4,0,prepaid,north,4,0
3444,50,30,290.78,17.25,0,postpaid,east,8,1
3445,34,53,216.15,20.74,5,prepaid,north,6,1
3446,31,1,271.92,56.67,6,prepaid,south,2,1
3447,43,19,587.43,53.7,4,prepaid,south,5,1
3448,56,82,106.45,13.45,2,postpaid,north,1,0
3449,32,60,133.42,53.93,3,prepaid,north,2,0
3450,39,41,475.76,41.72,7,postpaid,north,3,1
3451,59,53,933.24,21.19,6,postpaid,north,11,1
3452,53,55,447.18,49.95,6,postpaid,south,14,1
3453,68,40,213.7,15.41,7,prepaid,south,4,1
3454,41,75,688.87,47.79,3,prepaid,south,12,0
3455,42,27,517.09,57.27,2,postpaid,east,0,0
3456,40,36,303.31,39.87,6,postpaid,east,5,1
3457,45,2,388.78,21.14,2,prepaid,south,12,1
3458,25,51,535.27,5.78,5,prepaid,east,1,0
3459,48,22,822.89,43.82,5,postpaid,north,4,1
3460,33,49,476.4,36.81,5,postpaid,south,0,1
3461,48,73,394.6,55.12,2,postpaid,west,4,0
3462,69,57,916.16,26.65,5,prepaid,west,2,0
3463,33,81,216.01,12.25,5,postpaid,east,4,1
3464,20,39,828.3,43.07,6,postpaid,south,1,0
3465,43,61,985.98,54.16,5,postpaid,south,6,0
3466,29,21,138.55,5.28,4,postpaid,west,5,1
3467,58,63,509.66,53.0,6,prepaid,west,2,0
3468,33,29,209.77,42.31,0,postpaid,north,0,1
3469,69,49,968.89,0.55,6,prepaid,north,13,1
3470,39,29,721.82,24.47,2,prepaid,north,7,1
3471,66,33,306.22,19.42,5,prepaid,south,12,1
3472,19,53,484.37,25.56,3,prepaid,west,4,0
3473,51,41,844.04,38.78,3,postpaid,south,10,0
3474,59,53,266.76,38.19,6,prepaid,north,12,0
3475,37,2,596.12,9.65,7,prepaid,south,3,1
3476,68,70,874.43,35.31,3,prepaid,south,10,0
3477,23,80,659.02,41.26,1,postpaid,west,10,0
3478,41,75,348.95,10.6,7,postpaid,south,6,1
3479,51,54,559.21,32.34,6,postpaid,east,0,1
3480,31,27,949.76,46.54,6,prepaid,north,14,1
3481,26,13,917.93,51.94,2,postpaid,north,7,1
3482,48,11,703.28,38.93,2,postpaid,north,14,1
3483,25,82,228.22,28.66,3,prepaid,south,6,0
3484,50,64,433.62,39.36,7,prepaid,east,1,0
3485,34,44,944.44,28.6,2,prepaid,east,8,0
3486,32,23,296.1,54.58,3,postpaid,west,12,1
3487,63,68,609.96,22.2,3,prepaid,east,14,1
3488,30,69,335.18,52.94,6,prepaid,east,12,1
3489,39,77,392.28,37.57,2,postpaid,east,0,0
3490,24,65,513.41,6.4,1,prepaid,north,11,1
3491,55,31,549.5,21.57,3,prepaid,north,7,1
3492,47,11,603.4,31.36,2,postpaid,north,3,0
3493,36,25,989.22,1.79,7,postpaid,west,0,1
3494,58,63,179.84,50.94,7,prepaid,west,4,1
3495,46,23,696.92,8.15,6,prepaid,north,12,1
3496,31,75,310.04,45.53,7,postpaid,south,8,0
3497,57,24,328.98,33.53,5,prepaid,east,11,1
3498,27,66,788.22,48.25,2,prepaid,south,12,0
3499,28,20,190.49,4.29,2,postpaid,south,5,1
3500,41,1,599.08,10.39,7,prepaid,west,0,1
3501,46,45,667.69,25.72,3,prepaid,east,5,0
3502,33,33,938.6,11.52,7,postpaid,east,13,1
3503,60,76,983.81,57.08,0,prepaid,east,14,0
3504,67,33,410.49,3.29,5,prepaid,east,13,1
3505,45,14,271.86,41.14,0,prepaid,west,9,1
3506,23,41,433.49,50.67,5,postpaid,north,0,1
3507,19,67,117.3,51.02,3,postpaid,north,10,0
3508,18,7,493.49,30.41,3,prepaid,south,8,1
3509,18,81,242.96,48.82,2,postpaid,south,5,0
3510,49,31,220.1,39.55,4,postpaid,west,1,1
3511,53,5,905.52,6.07,0,prepaid,south,12,1
3512,55,64,139.17,13.68,5,postpaid,south,6,1
3513,42,63,433.79,1.74,0,postpaid,east,0,0
3514,25,42,197.29,51.34,3,postpaid,south,10,1
3515,36,41,272.62,7.31,1,prepaid,south,6,0
3516,22,47,699.02,24.97,3,postpaid,west,4,0
3517,64,63,442.23,28.51,0,prepaid,west,1,0
3518,24,52,683.04,11.37,1,prepaid,east,4,0
3519,59,54,498.65,8.07,3,postpaid,north,0,0
3520,67,47,423.25,27.37,6,prepaid,east,4,1
3521,45,45,780.01,41.19,1,postpaid,east,12,0
3522,36,10,815.38,50.07,1,prepaid,north,4,0
3523,69,69,930.19,47.24,7,postpaid,west,9,1
3524,24,63,814.93,17.29,0,prepaid,south,10,0
3525,61,68,703.85,12.05,4,prepaid,east,0,1
3526,27,62,466.09,58.27,1,prepaid,north,12,0
3527,58,66,843.82,44.32,6,postpaid,north,0,0
3528,57,19,108.06,7.37,1,postpaid,north,2,1
3529,68,48,748.62,37.1,0,postpaid,north,6,0
3530,53,12,168.69,31.2,0,prepaid,west,8,0
3531,18,65,887.35,14.32,3,postpaid,north,4,0
3532,67,29,733.26,40.69,5,prepaid,east,5,0
3533,38,6,714.39,59.68,7,prepaid,west,3,0
3534,19,78,211.92,8.03,2,prepaid,east,11,0
3535,51,56,553.75,54.93,7,postpaid,north,14,1
3536,68,23,877.23,35.66,1,prepaid,east,8,0
3537,46,27,256.88,11.77,6,prepaid,south,3,1
3538,37,15,382.94,33.36,0,prepaid,east,1,0
3539,35,30,300.7,32.57,7,prepaid,north,13,1
3540,40,5,463.69,17.61,2,prepaid,north,3,1
3541,36,30,382.81,20.03,1,postpaid,west,5,0
3542,25,75,199.32,44.94,7,prepaid,north,12,1
3543,68,83,184.47,30.75,2,prepaid,south,6,0
3544,62,2,234.62,49.84,0,prepaid,south,11,1
3545,54,83,835.27,2.03,7,prepaid,south,6,0
3546,51,53,178.16,45.23,1,postpaid,north,2,0
3547,35,51,405.91,57.86,2,prepaid,south,2,0
3548,35,23,637.07,6.37,1,postpaid,west,11,1
3549,26,4,346.18,9.6,3,prepaid,south,10,1
3550,21,71,438.67,10.97,6,postpaid,north,4,0
3551,68,24,238.55,44.1,5,postpaid,south,8,1
3552,68,80,743.35,52.26,6,prepaid,west,8,0
3553,32,63,123.24,26.68,5,prepaid,west,10,0
3554,26,65,991.05,30.27,6,postpaid,north,7,1
3555,63,76,284.94,59.05,4,postpaid,west,1,0
3556,44,67,116.44,9.01,4,prepaid,east,5,0
3557,60,52,547.4,46.97,4,prepaid,north,12,1
3558,64,35,722.42,35.16,5,postpaid,north,6,1
3559,52,34,501.56,12.94,7,prepaid,north,8,1
3560,57,26,705.97,2.81,1,prepaid,east,4,1
3561,67,52,680.47,36.65,4,prepaid,south,12,1
3562,46,8,468.45,16.61,5,postpaid,east,6,1
3563,21,26,245.63,53.93,5,prepaid,west,9,1
3564,65,15,717.3,3.73,1,prepaid,south,3,0
3565,30,32,549.04,12.91,1,postpaid,east,5,1
3566,54,50,935.56,16.25,7,prepaid,north,4,0
3567,26,39,165.26,3.02,6,prepaid,west,9,1
3568,25,35,288.44,31.05,7,postpaid,south,0,0
3569,49,8,945.04,20.54,5,prepaid,south,13,1
3570,56,82,505.3,12.57,0,prepaid,south,1,0
3571,40,33,761.83,14.48,3,prepaid,south,9,1
3572,31,81,820.05,20.11,1,prepaid,north,14,0
3573,36,6,189.13,50.39,2,postpaid,east,5,1
3574,33,50,778.59,32.99,1,prepaid,south,2,0
3575,38,60,580.72,36.78,2,postpaid,west,8,0
3576,37,27,627.92,34.94,3,prepaid,east,4,0
3577,44,66,734.68,9.74,2,postpaid,north,0,0
3578,68,62,624.03,39.02,7,postpaid,south,12,1
3579,64,54,694.31,48.45,5,postpaid,west,6,0
3580,20,24,332.59,55.61,1,prepaid,west,4,0
3581,26,54,579.25,52.43,3,postpaid,south,5,0
3582,38,24,513.8,45.49,6,prepaid,west,6,1
3583,56,39,737.0,32.73,0,postpaid,west,2,0
3584,24,38,281.79,50.4,5,prepaid,south,9,1
3585,47,33,728.84,47.73,6,prepaid,north,9,1
3586,20,58,497.87,42.71,6,postpaid,east,12,1
3587,57,57,107.98,20.1,0,postpaid,south,6,0
3588,49,56,784.68,26.86,3,prepaid,west,5,0
3589,49,9,114.77,38.57,2,prepaid,west,6,1
3590,64,78,259.07,6.53,4,prepaid,south,0,0
3591,62,83,153.45,40.27,1,prepaid,west,7,0
3592,68,49,625.66,44.15,1,postpaid,west,6,0
3593,42,80,217.23,5.68,5,prepaid,east,8,0
3594,54,59,879.85,27.68,6,postpaid,west,1,0
3595,63,21,406.92,2.06,3,prepaid,south,11,1
3596,37,15,117.73,50.32,4,postpaid,north,5,1
3597,22,31,650.78,28.07,5,postpaid,north,12,1
3598,33,68,960.07,1.14,7,postpaid,east,5,1
3599,36,11,551.36,51.85,0,postpaid,south,14,1
3600,56,33,850.2,17.27,5,prepaid,north,9,1
3601,36,33,497.92,8.6,6,prepaid,north,14,1
3602,64,6,259.37,53.75,2,prepaid,west,3,1
3603,66,8,436.87,27.06,3,postpaid,south,0,1
3604,40,57,539.38,3.52,6,prepaid,west,2,1
3605,30,36,433.47,24.34,5,prepaid,south,10,1
3606,18,4,543.64,33.62,3,postpaid,east,14,1
3607,52,30,449.12,43.18,6,prepaid,north,12,1
3608,68,49,543.84,1.9,2,prepaid,north,13,1
3609,25,48,105.22,42.52,2,prepaid,south,8,0
3610,64,68,959.86,10.16,2,postpaid,east,7,0
3611,51,27,424.45,8.66,0,postpaid,south,2,1
3612,63,82,390.76,37.73,1,prepaid,north,9,0
3613,55,44,265.43,42.52,7,prepaid,south,8,1
3614,36,45,321.21,7.04,3,postpaid,north,14,1
3615,41,16,342.09,28.0,4,prepaid,north,7,1
3616,50,62,154.61,47.54,6,prepaid,east,7,1
3617,52,34,468.9,1.75,0,postpaid,east,13,1
3618,34,62,369.79,44.49,2,prepaid,south,13,0
3619,66,56,373.81,49.12,2,postpaid,south,11,1
3620,53,20,766.66,33.72,4,prepaid,north,13,1
3621,29,81,421.84,56.53,4,postpaid,east,1,0
3622,65,0,217.58,30.27,0,postpaid,east,3,1
3623,66,14,596.27,33.57,0,prepaid,east,14,1
3624,42,29,938.52,59.38,2,prepaid,south,11,0
3625,20,65,713.57,49.8,6,prepaid,west,4,0
3626,19,62,930.01,17.46,4,prepaid,north,6,0
3627,41,69,198.34,34.56,5,prepaid,south,4,1
3628,34,73,234.07,12.54,6,prepaid,east,12,0
3629,55,29,889.14,54.6,3,prepaid,east,0,0
3630,58,59,591.58,28.6,6,postpaid,east,14,0
3631,56,61,199.65,21.29,6,prepaid,east,7,1
3632,52,83,603.56,43.98,4,postpaid,east,1,0
3633,32,16,364.67,21.75,6,prepaid,east,2,1
3634,34,73,115.99,5.14,0,prepaid,north,3,0
3635,31,62,595.54,49.46,2,prepaid,east,1,0
3636,69,76,410.96,34.23,5,postpaid,west,5,1
3637,44,64,201.03,21.06,4,postpaid,north,9,1
3638,27,47,673.06,36.79,4,prepaid,north,10,0
3639,20,58,183.6,18.77,2,prepaid,east,5,0
3640,51,35,499.26,50.07,4,prepaid,north,5,1
3641,53,3,351.5,10.78,2,prepaid,south,6,1
3642,27,39,367.01,34.19,0,prepaid,east,2,0
3643,66,55,321.91,53.21,7,postpaid,east,2,1
3644,54,45,374.02,44.32,7,prepaid,south,10,1
3645,25,42,886.51,8.87,4,prepaid,north,5,1
3646,28,8,844.85,27.9,2,prepaid,north,0,0
3647,54,4,311.13,11.11,4,postpaid,east,11,1
3648,64,40,762.29,56.68,0,postpaid,north,4,0
3649,29,42,244.52,9.09,4,postpaid,north,3,1
3650,29,67,593.76,34.1,0,postpaid,south,14,0
3651,69,25,856.89,9.76,7,postpaid,west,1,1
3652,64,67,329.63,50.95,4,prepaid,east,2,0
3653,66,14,650.12,36.7,6,postpaid,north,4,1
3654,51,78,321.47,56.61,7,prepaid,west,2,0
3655,18,80,692.07,2.13,2,prepaid,south,4,0
3656,66,52,354.83,32.68,2,prepaid,north,4,0
3657,68,74,595.38,58.87,5,prepaid,south,5,0
3658,55,32,164.35,4.32,6,prepaid,east,2,1
3659,41,26,163.69,2.18,2,postpaid,west,13,1
3660,21,3,458.58,23.99,4,postpaid,east,0,1
3661,38,17,859.84,10.07,2,postpaid,north,7,1
3662,28,37,790.82,12.89,1,postpaid,west,3,1
3663,68,42,448.81,26.04,7,postpaid,west,7,1
3664,23,66,732.49,45.46,3,postpaid,east,13,1
3665,26,17,311.28,11.59,4,prepaid,east,7,1
3666,68,25,301.87,24.96,6,prepaid,south,12,1
3667,68,32,798.7,42.21,2,prepaid,south,6,0
3668,35,28,733.11,38.11,3,postpaid,west,8,1
3669,54,30,837.25,50.7,4,prepaid,west,10,0
3670,47,64,549.16,58.78,5,postpaid,south,4,0
3671,35,71,456.44,38.78,4,prepaid,east,2,0
3672,31,47,572.76,15.93,2,prepaid,north,3,0
3673,44,35,997.74,48.51,7,prepaid,west,7,1
3674,22,73,524.8,24.45,2,postpaid,west,4,1
3675,54,44,976.62,55.88,3,postpaid,south,12,1
3676,62,78,849.1,44.66,6,postpaid,west,14,1
3677,28,73,587.61,20.78,4,postpaid,east,0,0
3678,44,1,890.68,10.08,5,postpaid,west,13,1
3679,26,15,821.54,20.55,1,prepaid,west,1,1
3680,55,16,402.82,25.9,6,postpaid,south,0,1
3681,31,23,359.73,19.12,0,prepaid,north,8,0
3682,36,58,766.04,2.57,7,postpaid,north,5,1
3683,31,11,146.75,59.72,1,postpaid,east,7,1
3684,57,19,165.79,10.9,2,prepaid,east,11,1
3685,52,0,743.49,42.52,0,postpaid,east,5,0
3686,20,62,933.86,33.91,5,prepaid,east,7,0
3687,68,46,646.08,21.98,5,prepaid,north,5,0
3688,41,16,708.88,4.83,0,prepaid,south,7,0
3689,52,28,585.04,59.15,6,postpaid,east,12,0
3690,56,31,366.43,44.23,3,postpaid,east,0,0
3691,21,60,254.21,37.07,7,prepaid,south,2,0
3692,46,72,898.75,11.76,7,prepaid,south,4,0
3693,21,15,857.25,16.23,4,prepaid,east,13,1
3694,49,9,462.3,40.35,5,postpaid,west,12,1
3695,58,62,598.57,23.56,1,postpaid,east,3,0
3696,39,45,184.18,47.16,2,prepaid,east,12,0
3697,66,18,951.04,10.73,7,prepaid,west,5,1
3698,50,82,587.63,19.77,2,prepaid,south,14,0
3699,60,56,211.76,52.44,1,prepaid,west,0,0
3700,61,23,734.9,35.01,5,prepaid,west,9,1
3701,21,65,469.61,39.59,2,prepaid,east,9,0
3702,38,18,148.51,42.2,6,postpaid,south,13,1
3703,62,43,265.65,49.62,6,prepaid,north,0,0
3704,66,49,249.61,27.65,2,prepaid,north,10,1
3705,26,38,854.42,54.93,4,postpaid,north,3,0
